Name,Occurrence,Ambig 3,Ambig 2,Ambig 1,Ambig 0
yong yu,54,6.0789532969779,5.94,5.94,5.94
chao li,16,6.06877580912241,5.82286422100048,5.28635676062167,4.32
jing lin,1,6.06299088407615,5.61012843616777,4.91642549302971,1
jian yu,18,6.03577998309518,5.66391829166105,4.9180780788422,1.68
jing xiao,47,6,6,6,6
ting chen,54,6,6,6,6
rui chen,8,5.98977393780968,5.71781825755817,4.90473876259512,1.92
rong chen,18,5.98652812456855,5.65610227297742,5.4,5.4
ping yang,33,5.98455458986706,5.61225253338041,5.04448455541703,3.54
wei shen,8,5.97848463814765,5.49017012210929,4.68096483876719,2.16
lei zhou,13,5.95986812405018,5.57089383749124,4.80867883003924,4.08
cheng li,11,5.94731867887636,5.62719172183723,4.7753468282173,3.24
zhi ding,13,5.94,5.94,5.94,5.94
zen chen,36,5.94,5.94,5.94,5.94
bin yao,25,5.94,5.94,5.94,5.94
yun he,27,5.94,5.94,5.94,5.94
ming zhou,25,5.94,5.94,5.94,5.94
xiao liu,16,5.94,5.94,5.94,5.94
ying zhao,32,5.94,5.94,5.94,5.94
di wu,29,5.94,5.94,5.94,5.94
meng wang,16,5.94,5.94,5.94,5.94
yu sun,45,5.94,5.94,5.94,5.94
hong guo,15,5.94,5.94,5.94,5.94
zhe wang,23,5.94,5.94,5.94,5.94
shu lin,56,5.94,5.94,5.94,5.94
fang chen,22,5.92975534740829,5.74322433278892,5.16,5.16
lei lin,5,5.92841482054685,5.56123476644468,4.77052805536098,2.16
wei shi,21,5.92305783731203,5.42488170279278,4.61963863160527,3.78
ping wu,10,5.91514205436051,5.53080884747671,4.90320253940537,4.86
zhen zhang,70,5.86852238785459,5.59376399290843,4.76813626378938,4.2
hong zhu,87,5.86557708083854,5.48424566631035,4.49846533111535,1.74
kun wang,12,5.86113610601777,5.53558405038824,4.73543342594513,3
xiang zhang,15,5.85882183745839,5.63821990865218,5.03398796670801,3.54
hong lu,19,5.84280329784619,5.47374523808826,4.52695485384568,1.62
fan wang,17,5.83200068074934,5.62192379731167,4.89043943006772,1.62
hong sun,6,5.80849221415228,5.42689219685778,4.51301317250956,2.7
hao yang,9,5.80362719948508,5.42627241355505,4.49436876058534,2.16
dan liu,15,5.80293921694271,5.45080678867012,5.4,5.4
hai wang,16,5.7767340586471,5.52967910574647,4.87958900977914,3.78
yue chen,10,5.77490347749512,5.4025853963234,4.66907204644115,3.24
lu wang,5,5.76742926272099,5.48014520935451,4.74008360606881,1.62
lin yang,12,5.75907698838348,5.40676145474705,4.60397037488131,4.32
jun he,28,5.75327993691323,5.31801215526345,4.64539350948778,3.54
qing wu,36,5.75317068441599,5.38109208941111,4.58087501870908,3.78
hao wu,23,5.73631317084658,5.34752762731299,4.36849396164013,4.32
yang huang,1,5.73158794298731,5.54363621147307,4.86279542151551,1
jiang wang,3,5.71537475373318,5.49495586642758,4.82533690833623,1.62
ying yu,4,5.71327338298858,5.31789852181804,4.61485822736471,2.16
cheng zhang,4,5.70522586268069,5.37926158784039,4.62264528209262,2.16
han wang,47,5.7,5.7,5.7,5.7
feng zhou,26,5.7,5.7,5.7,5.7
xin yuan,46,5.7,5.7,5.7,5.7
bing zeng,31,5.7,5.7,5.7,5.7
dong liu,15,5.69937232088532,5.37570127165567,4.57197086308869,2.7
lin wu,5,5.69227968042377,5.3282998069403,4.47502593881941,2.16
min huang,30,5.67603657182751,5.4,5.4,5.4
yi yu,5,5.67542445032078,5.16527704298242,4.25288439382587,2.7
yan zhou,10,5.66672315737778,5.2904351511475,4.86,4.86
kai chen,23,5.64701133851734,5.36792399847128,4.78511098789767,3.54
yan lin,15,5.63681693132906,5.2812623522246,4.61372239805349,2.7
min xu,39,5.63484809929083,5.31020612123042,4.62,4.62
yu zhou,20,5.62932355279209,5.30342300865293,4.62,4.62
wei gao,6,5.62835943259737,5.14987885615344,4.39450689741874,2.7
jing zhao,12,5.62646325518869,5.16873900585595,4.55457081905509,2.46
tao zhou,5,5.62010953421532,5.29492686830319,4.57502541889976,1.62
yu lin,13,5.59961470378083,5.29422769078746,4.47827867087193,2.7
jing yu,7,5.56585366454811,5.11454218427317,4.44434841928455,2.7
qiang huang,17,5.55917974770422,5.09656405821425,4.17031053685629,3.24
qiang xu,13,5.51883925315892,5.03044787993801,4.12788227758727,1
wen liu,3,5.50877912069406,5.26709390366327,4.44088262682622,1.08
lei zhao,8,5.50157649699411,5.12369215519778,4.41941160366111,3.24
huan liu,83,5.46,5.46,5.46,5.46
yun yang,70,5.46,5.46,5.46,5.46
wei song,7,5.44277671400835,4.99837472532891,4.22962547202287,2.16
lei yu,12,5.44231221599962,5.06996767244372,4.31246010990207,2.16
zheng qin,19,5.4,5.4,5.4,5.4
yan sun,24,5.4,5.4,5.4,5.4
jun zheng,22,5.4,5.4,5.4,5.4
gang wei,22,5.4,5.4,5.4,5.4
wei xiong,21,5.4,5.4,5.4,5.4
yong tang,19,5.4,5.4,5.4,5.4
xin jin,16,5.4,5.4,5.4,5.4
ju wang,20,5.4,5.4,5.4,5.4
jun xie,17,5.4,5.4,5.4,5.4
ke liu,31,5.4,5.4,5.4,5.4
min zhao,27,5.4,5.4,5.4,5.4
dan xu,13,5.4,5.4,5.4,5.4
qiong luo,29,5.4,5.4,5.4,5.4
xiao li,7,5.39972649226454,5.1286261031144,4.37364383322563,3.78
ke li,10,5.3924614012751,5.16959404180442,4.50207948468555,2.22
zhen chen,6,5.37961620841879,5.14000667946947,4.31258127784278,1.62
hong hu,13,5.37544937116807,5.010131445956,4.16356189901951,3.24
wei cheng,6,5.3734547727267,4.93198285701805,4.20003826681317,2.16
xiang chen,17,5.37072381018069,5.18085640143746,4.86,4.86
ye wang,26,5.3614625696662,4.98467385671817,4.26886535353613,3.54
jin wu,5,5.35662540393938,5.03401548410662,4.39307826406612,1.62
song li,9,5.35390200631121,5.06963555581152,4.252039865354,1.68
jie zhu,14,5.34851147899123,4.95570180284271,4.86,4.86
yong zhu,8,5.33903211361238,4.99216287309428,4.19964053434153,2.16
chao chen,11,5.33673028002604,5.11478236991711,4.62839860304403,3.78
gang huang,18,5.33133842332106,5.10561308323937,4.61238284790316,2.16
jie lu,26,5.32774526313967,4.94621335279196,4.19973614784772,3
yong lu,5,5.31830270249582,4.98260461274063,4.22623755035824,1.62
jun jiang,6,5.30352503111638,4.90822883351833,4.31975160081307,1.62
jian zhu,3,5.30111379149177,5.00640782345157,4.37813074343042,1.08
qian li,5,5.294824297792,5.10619944396652,4.57859434087444,2.7
yong sun,22,5.2870716786477,4.93995553624883,4.21322198932879,2.94
rui liu,7,5.28233437177186,5.06243420400958,4.40542433341095,1.62
jian lu,48,5.28053160265658,4.9968222889589,4.40585816737399,3.12
rong liu,5,5.2794719146865,5.00779218896079,4.27111261592891,2.16
tong li,16,5.26198223232775,5.01176843554853,4.39277254727285,3
feng zhao,55,5.23536667817633,4.8793323924036,4.10193481734628,2.34
sheng wang,4,5.23137909738836,4.97608470130345,4.37271937629827,1.62
yan zhao,19,5.23097328476044,4.86574719824926,4.27414702636852,3.3
cheng chen,22,5.2299239050509,4.94290437121876,4.32,4.32
li he,1,5.20732670537915,4.86614253467738,4.2031141878072,1
peng yang,20,5.20147835477273,4.99427943901784,4.52457946196179,3.78
yu zhao,8,5.19644957025824,4.87769245973774,4.14867211612737,3.78
tao zhao,11,5.18794407533961,4.86987834427812,4.20467266331553,1.62
xiao zhang,3,5.17992407981913,4.9026624217935,4.23378756737581,1.62
feng yu,4,5.17897007220455,4.82817014435537,4.00266638630583,1.08
hui zhou,3,5.17653551240448,4.91874537289677,4.2314174613417,1.62
yan yu,12,5.17462400545985,4.8147273977773,4.17071099234145,2.16
ke zhang,6,5.1729547231652,4.94182534174041,4.35811622446214,2.16
lei guo,34,5.16,5.16,5.16,5.16
lei zhu,29,5.16,5.16,5.16,5.16
ji zhang,32,5.16,5.16,5.16,5.16
feng tian,46,5.16,5.16,5.16,5.16
qing hu,27,5.16,5.16,5.16,5.16
hui lin,16,5.14921625983404,4.91021702674575,4.86,4.86
peng wu,30,5.14114841783832,4.92180363299745,4.39785854509339,2.76
yu yu,2,5.1404721885616,4.82654740720625,4.04827262412968,1
song zhang,16,5.13596493511522,4.84627095677186,4.11607213673025,3.24
tao yu,23,5.13205831684246,4.81881522666749,4.32,4.32
jun guo,16,5.11565073781731,4.71520680619711,4.1177438945293,3.78
yue liu,13,5.09284180831577,4.78333375921436,4.19374906665926,1.92
qian zhang,56,5.0792920563356,4.881223865572,4.86,4.86
nan wang,9,5.05345949533397,4.78240811494371,4.06580748813554,3.24
jianhua wang,6,5.04797349221934,4.42039196108232,3.33262908863569,1
bin zhou,23,5.03296465620105,4.86,4.86,4.86
ming lin,11,5.02835713509517,4.79603268747235,4.06285730629495,2.16
yuan yang,4,5.0253398549795,4.75772615722145,4.16907678995051,1.08
ying zhu,24,5.01786221663972,4.70055664523781,4.10820087804599,2.46
kun li,4,5.00798380824744,4.79037533393162,4.17415867244746,2.16
bin lin,12,5.00640310122062,4.70552402274671,4.00877071725266,3
wei luo,12,5.0036327498914,4.57906529105041,4.08,4.08
zhi wang,18,5.001073255707,4.68586598465865,4.05340700780573,3.24
bo zhou,21,4.99054266613985,4.86,4.86,4.86
yi zhu,13,4.98462019994586,4.56565262185274,3.78596752926051,1.62
fan li,10,4.98308936195726,4.86509189323865,4.31079234421333,2.16
kai liu,10,4.98005474011987,4.75264529761217,4.29797495942532,1.62
yi lu,30,4.98,4.98,4.98,4.98
jun gu,74,4.98,4.98,4.98,4.98
xin lin,8,4.97397283594554,4.72420419608154,4.17830263080541,1.62
yuan wu,1,4.96705288042222,4.68868315666866,4.05231251655034,1
bo lin,2,4.96420499392005,4.67249730649034,4.02104246434629,1.08
lan wang,24,4.95831645814905,4.86,4.86,4.86
wei feng,5,4.95535666836612,4.56253490966044,3.89932467204551,1.62
wei xie,7,4.94766981402203,4.53710688444766,3.87081336520707,1.38
yi sun,26,4.93610896640924,4.5179056691976,3.79821118372603,3.12
hai li,8,4.93586739959055,4.78526532188904,4.30122798718972,1.08
lu li,2,4.92791701821497,4.7423997537196,4.17825768260043,1
jun shen,38,4.92,4.92,4.92,4.92
qiang zhu,46,4.92,4.92,4.92,4.92
wei jin,10,4.91185922601543,4.49657992277323,3.83315692221291,3.24
hua yang,16,4.90710948379966,4.86,4.86,4.86
jie hu,12,4.90158977883867,4.52728031344868,3.86261007137268,2.7
yong hu,5,4.89290250937439,4.56058931631534,3.88698412265567,2.16
wei yan,15,4.8890303897548,4.4697599111868,3.80249381863195,2.76
jing zhu,9,4.88838620778066,4.52080744922063,3.95641104859539,2.7
qin wang,9,4.88353189681536,4.66396274340491,4.10145886908374,2.16
jiang li,35,4.88343961085881,4.86,4.86,4.86
xiaodong wang,73,4.87986689456192,4.28490471959375,3.25512608657439,1
jing lu,7,4.8694064816353,4.51215167101251,3.9814676521708,2.16
zhong wang,10,4.86633240613198,4.67516930721835,4.116959469496,2.16
qiao li,11,4.86,4.86,4.86,4.86
yi guo,10,4.86,4.86,4.86,4.86
chi zhang,25,4.86,4.86,4.86,4.86
yang cao,12,4.86,4.86,4.86,4.86
feng liang,13,4.86,4.86,4.86,4.86
xin feng,10,4.86,4.86,4.86,4.86
zhao li,27,4.86,4.86,4.86,4.86
jian yin,22,4.86,4.86,4.86,4.86
qin zhang,18,4.86,4.86,4.86,4.86
yuan sun,13,4.86,4.86,4.86,4.86
ke xu,56,4.86,4.86,4.86,4.86
qian chen,30,4.86,4.86,4.86,4.86
tong liu,19,4.86,4.86,4.86,4.86
qing zhao,15,4.86,4.86,4.86,4.86
yong feng,21,4.86,4.86,4.86,4.86
juan liu,24,4.86,4.86,4.86,4.86
qiang lu,10,4.86,4.86,4.86,4.86
jin yu,15,4.86,4.86,4.86,4.86
dong xu,50,4.86,4.86,4.86,4.86
xin zhao,15,4.86,4.86,4.86,4.86
chen he,18,4.86,4.86,4.86,4.86
peng zhao,14,4.86,4.86,4.86,4.86
zhen yang,13,4.86,4.86,4.86,4.86
feng lu,17,4.86,4.86,4.86,4.86
jian hu,11,4.8581526428242,4.57360278764278,4.05218602579588,3.78
hua wu,6,4.85019381761867,4.70650125404984,4.0495809273919,2.16
ping huang,3,4.844236352971,4.54601092436115,4.09558605589224,1.08
jing sun,26,4.84081154101961,4.47352948107041,3.9692059099956,3.78
ping xu,2,4.8090838846138,4.48703690474957,4.05391803488943,1.08
kun zhang,10,4.80412775662755,4.57931474507202,4.04068135530556,3.24
li jiang,15,4.80025095771654,4.4911783575136,4.32,4.32
jianping wang,7,4.79342332575607,4.41162012181986,3.48763509275828,1
hui zhao,11,4.77847924117256,4.52389469548319,3.8888801039838,2.46
lei lu,1,4.76132359506133,4.47282714287502,3.86331556597806,1
jun tang,9,4.75342005955216,4.38974206530117,3.82012051349628,2.16
xiao chen,12,4.74838497606226,4.50496617789915,3.82928506806511,3
ke chen,35,4.74199623601156,4.54095226354199,3.94173517628071,2.34
xiang liu,6,4.73639894900361,4.58701964128179,4.08952317389319,2.16
lei sun,7,4.7333633567928,4.43454155495915,3.85141769726484,2.7
ling yang,3,4.7298608298237,4.54313411903679,4.00888981521025,1.08
lu zhang,31,4.72732018234075,4.53345293539041,4.04464929117002,2.46
hui yu,9,4.72700433454718,4.47645939000682,4.32,4.32
qing huang,1,4.71158905706247,4.42295224768375,3.82634975806757,1
song chen,20,4.70808806455234,4.4531490995877,3.72281634858439,2.16
chao liu,15,4.70642032299566,4.52851910452142,4.32,4.32
hao huang,12,4.69778350864061,4.39536416507664,4.32,4.32
xiaofeng wang,19,4.69619939125338,4.2509842292174,3.33262908863569,1
jiang zhang,3,4.68465328176678,4.54570505905099,4.1173947820184,1.62
jia li,50,4.68,4.68,4.68,4.68
liang zhao,32,4.68,4.68,4.68,4.68
chun wang,5,4.67773938548504,4.5184426251046,3.83949872211656,1.62
qing xu,13,4.67739915112633,4.36557463092569,3.78742091616132,2.7
ling wu,1,4.67500100226911,4.47720522756078,3.89661193451908,1
mei wang,10,4.67128228238568,4.30198394293378,3.50158563312931,3
ming zhao,16,4.66632181962943,4.41869406505637,3.76382625048844,3.54
hao xu,8,4.66369378342826,4.33834444013885,3.6118264163214,3.24
lin huang,10,4.66172205261909,4.37955998816935,3.73793529585819,2.16
bin zhao,7,4.64594844825875,4.33530637241115,3.71372049774114,1.38
xiaoping wang,8,4.64025072279855,4.13068492003937,3.1776230845131,1
li guo,13,4.63020485610527,4.31455734389899,3.725701116494,1.92
lin xu,11,4.6278940093519,4.32274528602063,3.6999059725112,3
tong chen,11,4.62725610493154,4.40231883542808,3.84603295652275,1.62
li yan,15,4.62,4.62,4.62,4.62
yang yu,28,4.62,4.62,4.62,4.62
yan zhu,17,4.62,4.62,4.62,4.62
pei cao,26,4.62,4.62,4.62,4.62
zhang yi,20,4.62,4.62,4.62,4.62
peng xu,25,4.62,4.62,4.62,4.62
yi deng,57,4.62,4.62,4.62,4.62
ping liang,15,4.62,4.62,4.62,4.62
qian huang,21,4.62,4.62,4.62,4.62
hao jiang,28,4.62,4.62,4.62,4.62
li xie,38,4.62,4.62,4.62,4.62
gang feng,38,4.62,4.62,4.62,4.62
ming xie,23,4.62,4.62,4.62,4.62
jun han,41,4.62,4.62,4.62,4.62
ming yu,4,4.61605509923023,4.37236184096817,3.6727401793459,1.62
zhigang wang,8,4.6132195089598,4.11667008767615,3.1776230845131,1
bo zhao,4,4.60678855098944,4.30487810708854,3.72508902987708,1.62
ying hu,15,4.59856957385476,4.29419250973261,3.80235200014531,3.78
xu wang,8,4.5910996944942,4.19728570985773,3.52018635362402,2.7
ye li,6,4.58104320591453,4.31362950567823,3.76289132043218,2.16
li ma,15,4.57571393248639,4.32,4.32,4.32
ning yang,8,4.57173000404984,4.42394829478249,3.8170869901923,3.24
yi hu,17,4.56810526057908,4.32,4.32,4.32
xin yu,7,4.56613006115853,4.30687851853964,3.77710039923111,1.92
bo yu,18,4.55716313701634,4.25973930042,3.63494041466307,2.22
feng zhu,14,4.54859351274895,4.32,4.32,4.32
ji wang,30,4.54824527947301,4.32315972648897,3.86739980285863,3.78
yang zhou,1,4.54576243648393,4.40356009598388,3.90567711757665,1
yan lu,25,4.52713082140609,4.2476490545239,3.73632967894849,2.7
ning wu,2,4.51870427482184,4.35974899989483,3.71018097445534,1.08
yu zhu,3,4.51478153443058,4.26624528381231,3.60381973391979,1.08
tao zhu,3,4.50739178670367,4.25941071326447,3.65246563106902,1.62
wei cao,5,4.50644448150592,4.1245513243469,3.5004353509002,1.08
feng sun,3,4.50432577051204,4.22304884820637,3.57474382686301,1.08
min zhou,8,4.50170425595432,4.27357585673269,3.67202370643717,2.16
yu lu,1,4.4972523717402,4.25807690385521,3.62664331855772,1
liping wang,19,4.49106489256065,4.06773688283263,3.1776230845131,1
tao lu,5,4.4898913155655,4.25125541913937,3.67559729819521,1.62
jing hu,8,4.47991258225603,4.12998267046826,3.78,3.78
min lin,6,4.47794643660369,4.26616613505657,3.64289085020182,1.62
sheng li,20,4.46989480207195,4.30619663538605,4.08,4.08
tao sun,4,4.46352502718442,4.21486639539595,3.66427754619729,1
qi yang,12,4.43995854307551,4.3235872855663,3.85291828717367,1
wei xiao,3,4.4127317551691,4.0511977526203,3.46062711116352,1.62
qiang zhou,43,4.40902429242059,4.04843053498533,3.349490370276,3.3
weidong wang,15,4.40639927004535,3.99467362638192,3.1776230845131,1
kun chen,1,4.40389621761609,4.20784795477669,3.65462851700685,1
ye zhang,22,4.39456628905232,4.12357400477798,3.78,3.78
qi wu,7,4.38846118009036,4.26084440598835,3.74500873622549,2.16
jin huang,22,4.38683623698982,4.13767497941869,3.78,3.78
qiang lin,2,4.38575559312447,4.04141118058635,3.32291640746419,1.08
fan chen,4,4.38200466164172,4.27347870379986,3.77425629170429,2.16
lei hu,12,4.38047502547875,4.09398884056766,3.55319503147482,2.7
wei dai,25,4.38,4.38,4.38,4.38
chang liu,33,4.38,4.38,4.38,4.38
ting wang,14,4.35604844168675,4.32,4.32,4.32
hai chen,2,4.34047884418347,4.20335933912064,3.76588234747547,1.08
lu chen,3,4.33348747683702,4.16570638276992,3.65821735024777,1.08
bing yang,8,4.33219903323525,4.02530213776776,3.39975776652688,2.7
lan yang,13,4.32,4.32,4.32,4.32
hong tang,20,4.32,4.32,4.32,4.32
dian zhou,30,4.32,4.32,4.32,4.32
ming lu,11,4.32,4.32,4.32,4.32
yong jiang,10,4.32,4.32,4.32,4.32
pei yu,10,4.32,4.32,4.32,4.32
ge wang,27,4.32,4.32,4.32,4.32
xi zhang,25,4.32,4.32,4.32,4.32
zhou wang,19,4.32,4.32,4.32,4.32
ting yu,32,4.32,4.32,4.32,4.32
chen ding,38,4.32,4.32,4.32,4.32
lang tong,24,4.32,4.32,4.32,4.32
jie gao,24,4.32,4.32,4.32,4.32
peng gong,12,4.32,4.32,4.32,4.32
jin zhou,13,4.32,4.32,4.32,4.32
qin lu,23,4.32,4.32,4.32,4.32
lu xu,19,4.32,4.32,4.32,4.32
yan fu,12,4.32,4.32,4.32,4.32
hao yu,27,4.32,4.32,4.32,4.32
ping yu,13,4.32,4.32,4.32,4.32
ying ding,19,4.32,4.32,4.32,4.32
xiao huang,10,4.32,4.32,4.32,4.32
hai tao,20,4.32,4.32,4.32,4.32
chen zhou,20,4.32,4.32,4.32,4.32
yang gao,22,4.32,4.32,4.32,4.32
bin luo,38,4.32,4.32,4.32,4.32
hua xu,17,4.32,4.32,4.32,4.32
feng shi,18,4.32,4.32,4.32,4.32
chun chen,57,4.32,4.32,4.32,4.32
yang dai,20,4.32,4.32,4.32,4.32
tao he,19,4.32,4.32,4.32,4.32
ming jiang,18,4.32,4.32,4.32,4.32
qiang huo,14,4.32,4.32,4.32,4.32
wei fu,15,4.32,4.32,4.32,4.32
he huang,13,4.32,4.32,4.32,4.32
yue wu,12,4.32,4.32,4.32,4.32
tong sun,12,4.32,4.32,4.32,4.32
nan li,7,4.31787333897311,4.13859308468345,3.58390121041888,1.38
jianhua li,25,4.31318588345713,3.82531209424834,2.9376239429663,1
xiaoming wang,10,4.30832521281487,3.81285436329878,2.94511407832921,1
li tang,11,4.30234778933272,4.01674722745464,3.45641390694154,3.24
jiang chen,11,4.29437515269121,4.17696463348141,3.78,3.78
sheng zhang,20,4.28794231572285,4.11646862155549,3.73118235787791,2.46
bing wu,17,4.28195153115297,3.96688790194605,3.30453998442654,2.7
zhi li,18,4.27311248799109,4.05504760232909,3.78,3.78
zheng yang,1,4.25957750538912,4.11989863065198,3.71380854595187,1
wei han,19,4.24632576922559,3.87649741669966,3.28740747339037,2.7
li zheng,6,4.239281244168,3.95768002040278,3.43336760197655,2.7
lan li,3,4.23657940873997,4.14649156397574,3.6098616080544,1.62
gang zhou,18,4.22832174643123,4.05561858340484,3.70455192641933,2.7
zheng wu,3,4.21017231233828,4.06011163282282,3.60979507288256,1.08
gang lin,4,4.20600670783775,4.04858676603807,3.67516099996655,1.08
jie he,4,4.20143445016408,3.89994872150596,3.33316186286351,1.08
qi cheng,27,4.2,4.2,4.2,4.2
yin zhang,55,4.2,4.2,4.2,4.2
yang zhao,8,4.19621026186117,4.0500657483172,3.58950875773732,2.7
qin li,10,4.17268055611283,4.03609300861685,3.61532695492503,2.7
xiaodong li,30,4.16954903491789,3.708064350599,2.86930710708336,1
feng hu,1,4.1685129699651,3.89873781617731,3.29794454998358,1
yan hu,2,4.16501485444386,3.88788282497563,3.43640270241053,1
jian he,7,4.16420198316825,3.93985243002464,3.49675262913902,1
zhong li,5,4.15798463892299,4.04579092782128,3.62899032210162,1.62
song liu,7,4.1520257136462,3.94272313351469,3.3438245184329,1.62
hui zhu,10,4.15164037464788,3.95679813116106,3.3781466621824,2.16
jianhua zhang,9,4.13761242360365,3.65677151717395,2.84368736952765,1
yu hu,18,4.13752632106687,3.89742745914766,3.78,3.78
hui lu,3,4.13552114960805,3.94922223516851,3.39954102204396,1.62
tao hu,8,4.13075406077189,3.89118373869734,3.78,3.78
jia zhang,30,4.12052472843989,3.92390170612146,3.4256512963147,1
hui sun,3,4.1112358527995,3.91541849309349,3.38907144168617,1.62
min yu,2,4.1107755331251,3.88930251974216,3.29309906448791,1.08
yin wang,5,4.10733220867172,3.88275292093896,3.38843125011982,2.16
jun shi,6,4.10101359404596,3.79569234031682,3.3651623233984,1.08
zhi zhang,5,4.09917026427724,3.87638503934807,3.45871742851851,1.08
jianping li,17,4.09568827054111,3.81772113328494,3.07425761473217,1
fei yang,1,4.09322811883036,3.90414527286612,3.49882076406362,1
